comment,sentiment_scores,sentiment,subjectivity,word_count
"Great video. I'm a mech engineer and have a couple of months in Codecademy data science and computer science. I have used Python before in a college projects of statistics and vehicles but now I really want to be able to feel condident saying I use it. Learning by doing projects and uppering the level is the best option, keep on with the good advice!","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.9369}",Positive,0.495,66
I'm a product manager that is looking to build up data analytics skills. Do I really need to go deep into programming to build a data science background?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.30000000000000004,29
"Hey Ken, amazing video - I always appreciate your material. I’m currently working in a fairly big bank as a data analyst, the job doesn’t require the use of very strong programs, excel and Adobe at best. Before I started this job I wasn’t 100% on going into DS but now that I am, would you say it’d be a good move to do a master’s in DS to try and move into more pure blooded data scientist roles? Or is it realistically possible to do that by self teaching with the help of kaggle etc? for context, I have a solid BSc in Maths/Stats so I’ve had a little exposure to R and Python. Thanks in advance!","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.9722}",Positive,0.5044444444444445,129
"Hi can anyone help..I am trying to make a loop to copy and classify images i have according to category and image index number from a csv file, however I am only managing to keep looping in the same spot ;/ ..this is the code..i tried glob , index , os.walk, iterrows, itertuples, everything. Can someone please indicate what I'm doing wrong. pls pls lps help i am getting so frustrated and annoyed at this.


import glob
import shutil
import pandas as pd
import numpy as np
import os

df=pd.read_csv('Data_entry_2017.csv')
#df.head(12)

#a
a=(df.iloc[0,0])

i=1
#b
b=(df.iloc[0,i])

#Cardiomegaly
#print(type(new_str2))

src = (r'L:/xrayChestImages/images_001/images/')  #00000001_000
dest = (r""L:/chest_xray/"")




for ind in df.index:
    if b == 'Cardiomegaly':
        new_str=str(a) 
        new_str2=str(b)
        dest2=os.path.join(dest, new_str)
        src2=os.path.join(src, new_str)
        print(new_str)
        print (src2)
        print (dest2)
        shutil.copy2(src2, dest2) #file  #dest_dir3 1st row
        i=i+1
        b=(df.iloc[0,i])","{'neg': 0.077, 'neu': 0.839, 'pos': 0.084, 'compound': -0.4642}",Negative,0.7178571428571429,151
Use DataRobot to accelerate!  :),"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.5093}",Positive,1.0,4
I'm transitioning from a med student to data scientist. Currently applying to masters programs. Your videos have been really informative! Thanks!,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.5807}",Positive,0.26666666666666666,22
I wish I had access to this sort of video when I was starting my career.,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",Positive,0.1,16
"Hey Ken,
I am doing Masters in Business intelligence and data analytics and i have started with Python for now and been a month already. Should I learn R by side with Python because it’s in our syllabus or should I start ML now? Also i am almost done with Statistics too. Please suggest. Also if anything you can suggest me from your end it will be really helpful,thank you.","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.6597}",Positive,0.2,73
"Hi Ken, I am a PhD graduate in Information and Communication Engineering (India).My research work was in the domain of Wireless communications. I want to become a Data Scientist. Please suggest me the steps I should take in order to achieve my goal. Is it ok to gain knowledge through online ed-tech platforms? Is certification mandatory in order to become a data scientist? Hope you ll answer my queries!!! Thanking you in advance!!!","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9174}",Positive,0.5,74
"I am interested in predictive analytics, especially in the non-profit human services organizations. Any thoughts","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",Positive,0.5333333333333333,15
Can i pursue ML/AI after electrical engineering ???,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,7
Good day! Do we need math for DS?,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4926}",Positive,0.6000000000000001,8
my 5 yrs has just begun,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
Hello ken. I am a full stack developer and high school student in 12 grade. I have a sound knowledge in this field. I want to be a data scientist. And in front of me there are two options. One is: Go to college and take computer science then learn data science . 2nd one is : Don't go to college and do self study and projects and take some online certificates as data scientist and machine learning engineer and I am ready to give the efforts .But I am kind of confused . Sometime I think I should do self study and real life projects but It also concern be whether it will be a good decision not to go to college. Can you kindly give a advice which will be better because you have a masters degree in computer science. Thank you :),"{'neg': 0.023, 'neu': 0.826, 'pos': 0.151, 'compound': 0.9569}",Positive,0.5741666666666667,142
"Hello Ken Jee and everyone, I'm an Industrial engineering graduate, so I have good foundation in statistics and its applications. All I want is to solve real world problems through data  which is why I'm pursuing data science or to be specific Machine Learning. I'm kindda frustrated because my work right know is just using SQL to make data visualizations for other teams the company I'm working for. I feel that I'm undervaluing myself. I need your advice, what should I do to be able to get a job that actually analyzes data and giving insight into it.","{'neg': 0.061, 'neu': 0.853, 'pos': 0.086, 'compound': 0.1477}",Positive,0.3575892857142857,103
"Hi, the data analysis thing looks so awesome, and I think I would have the time learn a few things since I'm currently in the last year of my Senior years. I want to enter the data science field, but also want to take Math as a major in college. Do you think it would be beneficial for me to take Math as major?","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.8211}",Positive,0.42777777777777776,65
"Hey Ken, i have applied for a 6 months data science course which will probably help me get a job by the time it's over. Do you think I'll be able to grasp it all in such a short period of time with basic programming knowledge in python?
As always thanks for that great video!❤️","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8748}",Positive,0.4166666666666667,58
"Hi.. I'm a MBA graduate with some 7 months of experience in HR, now I'm thinking about changing my career to data science, I signed up in Kaggle and started learning python, should I do any certifications course to get a job? And also I'm 25 now, is it too late to start from zero?.. pls suggest me something","{'neg': 0.0, 'neu': 0.97, 'pos': 0.03, 'compound': 0.168}",Positive,0.6,62
"Is it possible to learn data science and get u know a real job, if u didn't study it in school just Learn it by yourself?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.65,27
"Hi Ken, this was a very informative video. 
I am a .NET MVC Full stack developer with 5 years of exp, but I am really fascinated with the concepts of NLP and CV. I set forth on my learning journey 2 months ago, using MOOCs to have a fair idea of ML. Now I have basic background into different models, plotting, EDA etc. and Python. Should I first perfect ML before moving to NLP, or should I change career into ML and then continue to pursue NLP? How should I set a timeline around this? Will my exp still be valid?","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.9341}",Positive,0.5010416666666667,101
"Hi, thanks for sharing with us this tips. At the moment I’m studying physics degree, and also learning python skills apart from the ones taught in the university. I don’t know if I’m in the right path to become a data scientist. Is the physics degree useful for it?","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8225}",Positive,0.24523809523809526,55
"My goal for the next year is:
1: learn python and sql
2: start building my own projects
3: Get a 6-month internship in my final year of engineering.
4: And then finally get a job in the data analysis field.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.75,41
Heyy brother it was such a relief to have found the deep wisdom you poured in through this video. I'm extremely grateful to you.,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8687}",Positive,0.6333333333333333,25
Thank you Sir for sharing all the information. I bought your class at Udemy it is an excellent!!,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.8619}",Positive,1.0,18
How to get real world projects?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.30000000000000004,6
How can i start learning programming from zero knowledge,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
From a noob that knows things here and there but has no idea how to do methodically approach this: Thanks for this!,"{'neg': 0.146, 'neu': 0.673, 'pos': 0.181, 'compound': 0.4505}",Positive,0.2,22
"I have already undertaken Coursera's IBM data science professional certificate and about to finish it this week. As a beginner I learnt a lot but  feel there is still a long way to go!! Do you think this certificate and projects of my own will help me fetch a job in this field? 
I would really appreciate if you reply!!!","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.866}",Positive,0.425,61
Soo....8-10 hours a day 5-7 days a week for three years... that was too much?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.2,16
"Hi Mr. Ken, I enjoyed watching this video. Great advise! Can you give me ideas about the latest application of ML that can be considered as project in my IT course. Thanks.","{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8908}",Positive,0.6375000000000001,32
"Hi! I am new to Data Science. I have a Civil Engineering Degree and a MBA. I also understand how to develop algorithms with my knowledge in C and C++ (unfortunately this was over 10 yrs ago), I have maintained the knowledge to develop algorithms, not so much the language. I was taught to visual the problem and find what are constants and what will be the variables. I had also used Matlab in college to write a code to solve triple integrals...which was far easier to do than solving it by hand. I also understand statistics and have  13 years of engineering experience. I have decided to start with learning Python. I am going the self taught method. Is there some good resources you can recommend, textbooks, free webinars, professional societies, communities and methods to building a portfolio.","{'neg': 0.019, 'neu': 0.842, 'pos': 0.138, 'compound': 0.9381}",Positive,0.5193181818181818,140
Thank you for sharing your advice!!,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.7081}",Positive,0.0,6
Hey Ken thanks for sharing your experiences,"{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.6908}",Positive,0.2,7
"I am doing my master specialization in A.I & ML.
Any suggestion for any open source project in which i can indulge in.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5,22
"Hey - could I email you about this? I would really like your guidance. I've done some python (basic programming, numpy, pandas), basic probs and stats (pdf, cdf, distributions). I started the Titanic problem on kaggle, and I'm working my way towards a solution. Is this a good way to study? Look for problems and then Google/read your way towards a working solution. I tend to stick to traditional ways of studying-- do all the theory at once and then get to problem solving. Please please please respond with your thoughts!","{'neg': 0.081, 'neu': 0.718, 'pos': 0.202, 'compound': 0.8791}",Positive,0.36,92
